year,day,species,location,c1,c2,c3,festival
2024,5,Garganey,Pamohi,,,,after 
2024,5,Northern Shoveler,Pamohi,,,56,after 
2024,5,Gadwall,Pamohi,,,,after 
2024,5,Eurasian Wigeon,Pamohi,,,,after 
2024,5,Eastern Spot-billed Duck,Pamohi,,,,after 
2024,5,Mallard,Pamohi,,,,after 
2024,5,Northern Pintail,Pamohi,,,36,after 
2024,5,Green-winged Teal,Pamohi,,,,after 
2024,5,Red-crested Pochard,Pamohi,,,,after 
2024,5,Common Pochard,Pamohi,,,,after 
2024,5,Ferruginous Duck,Pamohi,,,,after 
2024,5,Tufted Duck,Pamohi,,,,after 
2024,5,Great Crested Grebe,Pamohi,,,,after 
2024,5,Little Grebe,Pamohi,,,,after 
2024,5,duck sp.,Pamohi,,,,after 
2024,5,Rock Pigeon,Pamohi,,,,after 
2024,5,Spotted Dove,Pamohi,,,12,after 
2024,5,Yellow-footed Green-Pigeon,Pamohi,,,8,after 
2024,5,Asian Koel,Pamohi,,,,after 
2024,5,Greater Coucal,Pamohi,,,,after 
2024,5,Plaintive Cuckoo,Pamohi,,,,after 
2024,5,Common Hawk-Cuckoo,Pamohi,,,,after 
2024,5,Himalayan Swiftlet,Pamohi,,,,after 
2024,5,Asian Palm Swift,Pamohi,,,,after 
2024,5,House Swift,Pamohi,,,6,after 
2024,5,Eurasian Moorhen,Pamohi,,,4,after 
2024,5,Eurasian Coot,Pamohi,,,2,after 
2024,5,Gray-headed Swamphen,Pamohi,,,56,after 
2024,5,White-breasted Waterhen,Pamohi,,,8,after 
2024,5,Ruddy-breasted Crake,Pamohi,,,,after 
2024,5,Black-winged Stilt,Pamohi,,,3,after 
2024,5,Little Ringed Plover,Pamohi,,,1,after 
2024,5,Pacific Golden-Plover,Pamohi,,,,after 
2024,5,Northern Lapwing,Pamohi,,,,after 
2024,5,Gray-headed Lapwing,Pamohi,,,30,after 
2024,5,Red-wattled Lapwing,Pamohi,,,1,after 
2024,5,Pheasant-tailed Jacana,Pamohi,,,,after 
2024,5,Bronze-winged Jacana,Pamohi,,,2,after 
2024,5,Common Snipe,Pamohi,,,1,after 
2024,5,Common Sandpiper,Pamohi,,,4,after 
2024,5,Green Sandpiper,Pamohi,,,1,after 
2024,5,Wood Sandpiper,Pamohi,,,8,after 
2024,5,Common Redshank,Pamohi,,,,after 
2024,5,Spotted Redshank,Pamohi,,,,after 
2024,5,Common Greenshank,Pamohi,,,2,after 
2024,5,Temminck's Stint,Pamohi,,,1,after 
2024,5,Small Pratincole,Pamohi,,,30,after 
2024,5,Black-headed Gull,Pamohi,,,,after 
2024,5,Brown-headed Gull,Pamohi,,,6,after 
2024,5,gull sp.,Pamohi,,,,after 
2024,5,Asian Openbill,Pamohi,,,,after 
2024,5,Lesser Adjutant,Pamohi,,,,after 
2024,5,Greater Adjutant,Pamohi,,,30,after 
2024,5,cormorant sp.,Pamohi,,,,after 
2024,5,Oriental Darter,Pamohi,,,,after 
2024,5,Little Cormorant,Pamohi,,,200,after 
2024,5,Great Cormorant,Pamohi,,,,after 
2024,5,Black-crowned Night Heron,Pamohi,,,1,after 
2024,5,Little Egret,Pamohi,,,6,after 
2024,5,Indian Pond-Heron,Pamohi,,,20,after 
2024,5,Eastern Cattle Egret,Pamohi,,,20,after 
2024,5,Great Egret,Pamohi,,,25,after 
2024,5,Medium Egret,Pamohi,,,6,after 
2024,5,Gray Heron,Pamohi,,,,after 
2024,5,Purple Heron,Pamohi,,,,after 
2024,5,white egret sp.,Pamohi,,,,after 
2024,5,Glossy Ibis,Pamohi,,,4,after 
2024,5,Changeable Hawk-Eagle,Pamohi,,,,after 
2024,5,Booted Eagle,Pamohi,,,,after 
2024,5,Shikra,Pamohi,,,,after 
2024,5,Pied Harrier,Pamohi,,,,after 
2024,5,Black Kite,Pamohi,,,8,after 
2024,5,Long-legged Buzzard,Pamohi,,,,after 
2024,5,Asian Barred Owlet,Pamohi,,,,after 
2024,5,Spotted Owlet,Pamohi,,,,after 
2024,5,Eurasian Hoopoe,Pamohi,,,,after 
2024,5,Common Kingfisher,Pamohi,,,1,after 
2024,5,Stork-billed Kingfisher,Pamohi,,,,after 
2024,5,White-throated Kingfisher,Pamohi,,,2,after 
2024,5,Pied Kingfisher,Pamohi,,,,after 
2024,5,Indochinese Roller,Pamohi,,,4,after 
2024,5,Lineated Barbet,Pamohi,,,,after 
2024,5,Blue-throated Barbet,Pamohi,,,,after 
2024,5,Fulvous-breasted Woodpecker,Pamohi,,,,after 
2024,5,Black-rumped Flameback,Pamohi,,,,after 
2024,5,Eurasian Kestrel,Pamohi,,,,after 
2024,5,Peregrine Falcon,Pamohi,,,,after 
2024,5,Rose-ringed Parakeet,Pamohi,,,,after 
2024,5,Black-hooded Oriole,Pamohi,,,,after 
2024,5,Ashy Woodswallow,Pamohi,,,,after 
2024,5,Black Drongo,Pamohi,,,4,after 
2024,5,Ashy Drongo,Pamohi,,,,after 
2024,5,Brown Shrike,Pamohi,,,1,after 
2024,5,Long-tailed Shrike,Pamohi,,,3,after 
2024,5,Gray-backed Shrike,Pamohi,,,2,after 
2024,5,Rufous Treepie,Pamohi,,,1,after 
2024,5,House Crow,Pamohi,,,20,after 
2024,5,Large-billed Crow,Pamohi,,,,after 
2024,5,Cinereous Tit,Pamohi,,,,after 
2024,5,Bengal Bushlark,Pamohi,,,,after 
2024,5,Oriental Skylark,Pamohi,,,,after 
2024,5,Common Tailorbird,Pamohi,,,2,after 
2024,5,Plain Prinia,Pamohi,,,,after 
2024,5,Zitting Cisticola,Pamohi,,,,after 
2024,5,Thick-billed Warbler,Pamohi,,,,after 
2024,5,Paddyfield Warbler,Pamohi,,,,after 
2024,5,Blunt-winged Warbler,Pamohi,,,,after 
2024,5,Blyth's Reed Warbler,Pamohi,,,1,after 
2024,5,Clamorous Reed Warbler,Pamohi,,,,after 
2024,5,Pallas's Grasshopper Warbler,Pamohi,,,,after 
2024,5,Striated Grassbird,Pamohi,,,6,after 
2024,5,Gray-throated Martin,Pamohi,,,2,after 
2024,5,Bank Swallow,Pamohi,,,,after 
2024,5,Barn Swallow,Pamohi,,,50,after 
2024,5,Red-rumped Swallow,Pamohi,,,,after 
2024,5,Striated Swallow,Pamohi,,,,after 
2024,5,Streak-throated Swallow,Pamohi,,,,after 
2024,5,Red-vented Bulbul,Pamohi,,,16,after 
2024,5,Dusky Warbler,Pamohi,,,2,after 
2024,5,European Starling,Pamohi,,,,after 
2024,5,Indian Pied Starling,Pamohi,,,20,after 
2024,5,Chestnut-tailed Starling,Pamohi,,,25,after 
2024,5,Common Myna,Pamohi,,,20,after 
2024,5,Bank Myna,Pamohi,,,20,after 
2024,5,Jungle Myna,Pamohi,,,,after 
2024,5,Great Myna,Pamohi,,,,after 
2024,5,myna/starling sp.,Pamohi,,,,after 
2024,5,Oriental Magpie-Robin,Pamohi,,,2,after 
2024,5,Bluethroat,Pamohi,,,,after 
2024,5,Taiga Flycatcher,Pamohi,,,1,after 
2024,5,Siberian Stonechat,Pamohi,,,1,after 
2024,5,Pied Bushchat,Pamohi,,,,after 
2024,5,Purple Sunbird,Pamohi,,,1,after 
2024,5,Baya Weaver,Pamohi,,,,after 
2024,5,Black-breasted Weaver,Pamohi,,,,after 
2024,5,Scaly-breasted Munia,Pamohi,,,,after 
2024,5,House Sparrow,Pamohi,,,,after 
2024,5,Eurasian Tree Sparrow,Pamohi,,,8,after 
2024,5,Gray Wagtail,Pamohi,,,,after 
2024,5,Eastern Yellow Wagtail,Pamohi,,,,after 
2024,5,Citrine Wagtail,Pamohi,,,20,after 
2024,5,White Wagtail,Pamohi,,,8,after 
2024,5,Richard's Pipit,Pamohi,,,3,after 
2024,5,Paddyfield Pipit,Pamohi,,,1,after 
2024,5,Rosy Pipit,Pamohi,,,4,after 
2024,5,Olive-backed Pipit,Pamohi,,,,after 
2024,5,pipit sp.,Pamohi,,,,after 
2024,5,Fulvous Whistling-Duck,Watch Tower,,,,after 
2024,5,Lesser Whistling-Duck,Watch Tower,30,42,12,after 
2024,5,Bar-headed Goose,Watch Tower,,,,after 
2024,5,Graylag Goose,Watch Tower,,,,after 
2024,5,Ruddy Shelduck,Watch Tower,,,,after 
2024,5,Cotton Pygmy-Goose,Watch Tower,,,,after 
2024,5,Garganey,Watch Tower,,,,after 
2024,5,Northern Shoveler,Watch Tower,,,,after 
2024,5,Gadwall,Watch Tower,,,,after 
2024,5,Eurasian Wigeon,Watch Tower,,,,after 
2024,5,Eastern Spot-billed Duck,Watch Tower,,,,after 
2024,5,Mallard,Watch Tower,,,,after 
2024,5,Northern Pintail,Watch Tower,,,,after 
2024,5,Green-winged Teal,Watch Tower,,,,after 
2024,5,Red-crested Pochard,Watch Tower,,,,after 
2024,5,Common Pochard,Watch Tower,,,,after 
2024,5,Ferruginous Duck,Watch Tower,,,,after 
2024,5,Tufted Duck,Watch Tower,,,,after 
2024,5,Great Crested Grebe,Watch Tower,,,,after 
2024,5,Little Grebe,Watch Tower,,,,after 
2024,5,duck sp.,Watch Tower,,57,42,after 
2024,5,Rock Pigeon,Watch Tower,,23,,after 
2024,5,Spotted Dove,Watch Tower,2,,4,after 
2024,5,Yellow-footed Green-Pigeon,Watch Tower,,,,after 
2024,5,Asian Koel,Watch Tower,,,,after 
2024,5,Greater Coucal,Watch Tower,,,,after 
2024,5,Plaintive Cuckoo,Watch Tower,,,,after 
2024,5,Common Hawk-Cuckoo,Watch Tower,,,,after 
2024,5,Himalayan Swiftlet,Watch Tower,,,,after 
2024,5,Asian Palm Swift,Watch Tower,,,,after 
2024,5,House Swift,Watch Tower,,,,after 
2024,5,Eurasian Moorhen,Watch Tower,,,,after 
2024,5,Eurasian Coot,Watch Tower,,,,after 
2024,5,Gray-headed Swamphen,Watch Tower,,,,after 
2024,5,White-breasted Waterhen,Watch Tower,,,,after 
2024,5,Ruddy-breasted Crake,Watch Tower,,,,after 
2024,5,Black-winged Stilt,Watch Tower,,,,after 
2024,5,Little Ringed Plover,Watch Tower,,,,after 
2024,5,Pacific Golden-Plover,Watch Tower,,,,after 
2024,5,Northern Lapwing,Watch Tower,,,,after 
2024,5,Gray-headed Lapwing,Watch Tower,,,,after 
2024,5,Red-wattled Lapwing,Watch Tower,,,,after 
2024,5,Pheasant-tailed Jacana,Watch Tower,,,,after 
2024,5,Bronze-winged Jacana,Watch Tower,,,,after 
2024,5,Common Snipe,Watch Tower,,,,after 
2024,5,Common Sandpiper,Watch Tower,,,,after 
2024,5,Green Sandpiper,Watch Tower,,,,after 
2024,5,Wood Sandpiper,Watch Tower,,,,after 
2024,5,Common Redshank,Watch Tower,,,,after 
2024,5,Spotted Redshank,Watch Tower,,,,after 
2024,5,Common Greenshank,Watch Tower,,,,after 
2024,5,Temminck's Stint,Watch Tower,,,,after 
2024,5,Small Pratincole,Watch Tower,,,,after 
2024,5,Black-headed Gull,Watch Tower,,,,after 
2024,5,Brown-headed Gull,Watch Tower,,,,after 
2024,5,gull sp.,Watch Tower,,,1,after 
2024,5,Asian Openbill,Watch Tower,1,2,,after 
2024,5,Lesser Adjutant,Watch Tower,,,,after 
2024,5,Greater Adjutant,Watch Tower,,,,after 
2024,5,cormorant sp.,Watch Tower,,,,after 
2024,5,Oriental Darter,Watch Tower,,,,after 
2024,5,Little Cormorant,Watch Tower,,1,3,after 
2024,5,Great Cormorant,Watch Tower,,,,after 
2024,5,Black-crowned Night Heron,Watch Tower,,,,after 
2024,5,Little Egret,Watch Tower,1,,,after 
2024,5,Indian Pond-Heron,Watch Tower,4,12,10,after 
2024,5,Eastern Cattle Egret,Watch Tower,16,53,47,after 
2024,5,Great Egret,Watch Tower,,,,after 
2024,5,Medium Egret,Watch Tower,2,1,1,after 
2024,5,Gray Heron,Watch Tower,,,,after 
2024,5,Purple Heron,Watch Tower,,,,after 
2024,5,white egret sp.,Watch Tower,,,,after 
2024,5,Glossy Ibis,Watch Tower,2,4,4,after 
2024,5,Changeable Hawk-Eagle,Watch Tower,,,,after 
2024,5,Booted Eagle,Watch Tower,,,,after 
2024,5,Shikra,Watch Tower,,,,after 
2024,5,Pied Harrier,Watch Tower,,,,after 
2024,5,Black Kite,Watch Tower,17,11,42,after 
2024,5,Long-legged Buzzard,Watch Tower,,,,after 
2024,5,Asian Barred Owlet,Watch Tower,,,,after 
2024,5,Spotted Owlet,Watch Tower,,,,after 
2024,5,Eurasian Hoopoe,Watch Tower,,,,after 
2024,5,Common Kingfisher,Watch Tower,,,,after 
2024,5,Stork-billed Kingfisher,Watch Tower,,,,after 
2024,5,White-throated Kingfisher,Watch Tower,2,2,1,after 
2024,5,Pied Kingfisher,Watch Tower,,,,after 
2024,5,Indochinese Roller,Watch Tower,,,,after 
2024,5,Lineated Barbet,Watch Tower,,,,after 
2024,5,Blue-throated Barbet,Watch Tower,,,,after 
2024,5,Fulvous-breasted Woodpecker,Watch Tower,,,,after 
2024,5,Black-rumped Flameback,Watch Tower,,,,after 
2024,5,Eurasian Kestrel,Watch Tower,,,,after 
2024,5,Peregrine Falcon,Watch Tower,,,,after 
2024,5,Rose-ringed Parakeet,Watch Tower,,,,after 
2024,5,Black-hooded Oriole,Watch Tower,,,,after 
2024,5,Ashy Woodswallow,Watch Tower,,,,after 
2024,5,Black Drongo,Watch Tower,5,,2,after 
2024,5,Ashy Drongo,Watch Tower,,,,after 
2024,5,Brown Shrike,Watch Tower,,,,after 
2024,5,Long-tailed Shrike,Watch Tower,,,,after 
2024,5,Gray-backed Shrike,Watch Tower,1,,,after 
2024,5,Rufous Treepie,Watch Tower,,,,after 
2024,5,House Crow,Watch Tower,32,66,68,after 
2024,5,Large-billed Crow,Watch Tower,,,,after 
2024,5,Cinereous Tit,Watch Tower,,,,after 
2024,5,Bengal Bushlark,Watch Tower,1,,,after 
2024,5,Oriental Skylark,Watch Tower,,,,after 
2024,5,Common Tailorbird,Watch Tower,,1,1,after 
2024,5,Plain Prinia,Watch Tower,,,,after 
2024,5,Zitting Cisticola,Watch Tower,,,,after 
2024,5,Thick-billed Warbler,Watch Tower,,,,after 
2024,5,Paddyfield Warbler,Watch Tower,,,,after 
2024,5,Blunt-winged Warbler,Watch Tower,,,,after 
2024,5,Blyth's Reed Warbler,Watch Tower,,,,after 
2024,5,Clamorous Reed Warbler,Watch Tower,,,,after 
2024,5,Pallas's Grasshopper Warbler,Watch Tower,,,,after 
2024,5,Striated Grassbird,Watch Tower,1,1,1,after 
2024,5,Gray-throated Martin,Watch Tower,,16,11,after 
2024,5,Bank Swallow,Watch Tower,16,28,16,after 
2024,5,Barn Swallow,Watch Tower,100,100,120,after 
2024,5,Red-rumped Swallow,Watch Tower,,,,after 
2024,5,Striated Swallow,Watch Tower,,,,after 
2024,5,Streak-throated Swallow,Watch Tower,,,,after 
2024,5,Red-vented Bulbul,Watch Tower,,,3,after 
2024,5,Dusky Warbler,Watch Tower,,,,after 
2024,5,European Starling,Watch Tower,,,,after 
2024,5,Indian Pied Starling,Watch Tower,6,4,9,after 
2024,5,Chestnut-tailed Starling,Watch Tower,80,100,24,after 
2024,5,Common Myna,Watch Tower,,3,8,after 
2024,5,Bank Myna,Watch Tower,,,,after 
2024,5,Jungle Myna,Watch Tower,,6,19,after 
2024,5,Great Myna,Watch Tower,,,,after 
2024,5,myna/starling sp.,Watch Tower,,,,after 
2024,5,Oriental Magpie-Robin,Watch Tower,2,,,after 
2024,5,Bluethroat,Watch Tower,,,,after 
2024,5,Taiga Flycatcher,Watch Tower,,,,after 
2024,5,Siberian Stonechat,Watch Tower,,,,after 
2024,5,Pied Bushchat,Watch Tower,,,,after 
2024,5,Purple Sunbird,Watch Tower,,,,after 
2024,5,Baya Weaver,Watch Tower,,,,after 
2024,5,Black-breasted Weaver,Watch Tower,,,,after 
2024,5,Scaly-breasted Munia,Watch Tower,,,,after 
2024,5,House Sparrow,Watch Tower,,,,after 
2024,5,Eurasian Tree Sparrow,Watch Tower,,,,after 
2024,5,Gray Wagtail,Watch Tower,,,,after 
2024,5,Eastern Yellow Wagtail,Watch Tower,,,,after 
2024,5,Citrine Wagtail,Watch Tower,12,18,22,after 
2024,5,White Wagtail,Watch Tower,1,2,1,after 
2024,5,Richard's Pipit,Watch Tower,,,,after 
2024,5,Paddyfield Pipit,Watch Tower,3,,,after 
2024,5,Rosy Pipit,Watch Tower,,,,after 
2024,5,Olive-backed Pipit,Watch Tower,,,,after 
2024,5,pipit sp.,Watch Tower,,,,after 
2024,5,Fulvous Whistling-Duck,Chakardoi,,,,after 
2024,5,Lesser Whistling-Duck,Chakardoi,6,57,42,after 
2024,5,Bar-headed Goose,Chakardoi,,,,after 
2024,5,Graylag Goose,Chakardoi,,,,after 
2024,5,Ruddy Shelduck,Chakardoi,,,,after 
2024,5,Cotton Pygmy-Goose,Chakardoi,,,,after 
2024,5,Garganey,Chakardoi,,,,after 
2024,5,Northern Shoveler,Chakardoi,,,,after 
2024,5,Gadwall,Chakardoi,,,,after 
2024,5,Eurasian Wigeon,Chakardoi,,,,after 
2024,5,Eastern Spot-billed Duck,Chakardoi,,,,after 
2024,5,Mallard,Chakardoi,,,,after 
2024,5,Northern Pintail,Chakardoi,,,,after 
2024,5,Green-winged Teal,Chakardoi,,,,after 
2024,5,Red-crested Pochard,Chakardoi,,,,after 
2024,5,Common Pochard,Chakardoi,,,,after 
2024,5,Ferruginous Duck,Chakardoi,,,14,after 
2024,5,Tufted Duck,Chakardoi,,,,after 
2024,5,Great Crested Grebe,Chakardoi,,,,after 
2024,5,Little Grebe,Chakardoi,,,,after 
2024,5,duck sp.,Chakardoi,200,,,after 
2024,5,Rock Pigeon,Chakardoi,,,,after 
2024,5,Spotted Dove,Chakardoi,2,,,after 
2024,5,Yellow-footed Green-Pigeon,Chakardoi,,,,after 
2024,5,Asian Koel,Chakardoi,,,,after 
2024,5,Greater Coucal,Chakardoi,,,,after 
2024,5,Plaintive Cuckoo,Chakardoi,,,,after 
2024,5,Common Hawk-Cuckoo,Chakardoi,1,,,after 
2024,5,Himalayan Swiftlet,Chakardoi,,,,after 
2024,5,Asian Palm Swift,Chakardoi,,,,after 
2024,5,House Swift,Chakardoi,,,,after 
2024,5,Eurasian Moorhen,Chakardoi,,,,after 
2024,5,Eurasian Coot,Chakardoi,,,,after 
2024,5,Gray-headed Swamphen,Chakardoi,,6,6,after 
2024,5,White-breasted Waterhen,Chakardoi,,,,after 
2024,5,Ruddy-breasted Crake,Chakardoi,,,,after 
2024,5,Black-winged Stilt,Chakardoi,,,,after 
2024,5,Little Ringed Plover,Chakardoi,,,,after 
2024,5,Pacific Golden-Plover,Chakardoi,,25,,after 
2024,5,Northern Lapwing,Chakardoi,53,250,,after 
2024,5,Gray-headed Lapwing,Chakardoi,,,,after 
2024,5,Red-wattled Lapwing,Chakardoi,,,,after 
2024,5,Pheasant-tailed Jacana,Chakardoi,,1,,after 
2024,5,Bronze-winged Jacana,Chakardoi,1,,,after 
2024,5,Common Snipe,Chakardoi,,,1,after 
2024,5,Common Sandpiper,Chakardoi,,,,after 
2024,5,Green Sandpiper,Chakardoi,,,,after 
2024,5,Wood Sandpiper,Chakardoi,,,,after 
2024,5,Common Redshank,Chakardoi,,,,after 
2024,5,Spotted Redshank,Chakardoi,,,,after 
2024,5,Common Greenshank,Chakardoi,,,,after 
2024,5,Temminck's Stint,Chakardoi,,,,after 
2024,5,Small Pratincole,Chakardoi,,5,2,after 
2024,5,Black-headed Gull,Chakardoi,1,,,after 
2024,5,Brown-headed Gull,Chakardoi,,,,after 
2024,5,gull sp.,Chakardoi,,,,after 
2024,5,Asian Openbill,Chakardoi,2,,,after 
2024,5,Lesser Adjutant,Chakardoi,,,,after 
2024,5,Greater Adjutant,Chakardoi,,,,after 
2024,5,cormorant sp.,Chakardoi,,,,after 
2024,5,Oriental Darter,Chakardoi,,1,1,after 
2024,5,Little Cormorant,Chakardoi,1,15,12,after 
2024,5,Great Cormorant,Chakardoi,,,,after 
2024,5,Black-crowned Night Heron,Chakardoi,,,,after 
2024,5,Little Egret,Chakardoi,,,,after 
2024,5,Indian Pond-Heron,Chakardoi,3,,,after 
2024,5,Eastern Cattle Egret,Chakardoi,23,,26,after 
2024,5,Great Egret,Chakardoi,4,,2,after 
2024,5,Medium Egret,Chakardoi,6,,5,after 
2024,5,Gray Heron,Chakardoi,,,1,after 
2024,5,Purple Heron,Chakardoi,,1,1,after 
2024,5,white egret sp.,Chakardoi,,200,,after 
2024,5,Glossy Ibis,Chakardoi,1,22,2,after 
2024,5,Changeable Hawk-Eagle,Chakardoi,,,,after 
2024,5,Booted Eagle,Chakardoi,,,,after 
2024,5,Shikra,Chakardoi,,,,after 
2024,5,Pied Harrier,Chakardoi,,,,after 
2024,5,Black Kite,Chakardoi,50,,10,after 
2024,5,Long-legged Buzzard,Chakardoi,,,,after 
2024,5,Asian Barred Owlet,Chakardoi,,,,after 
2024,5,Spotted Owlet,Chakardoi,,,,after 
2024,5,Eurasian Hoopoe,Chakardoi,,,,after 
2024,5,Common Kingfisher,Chakardoi,,,,after 
2024,5,Stork-billed Kingfisher,Chakardoi,,,,after 
2024,5,White-throated Kingfisher,Chakardoi,1,,1,after 
2024,5,Pied Kingfisher,Chakardoi,,,,after 
2024,5,Indochinese Roller,Chakardoi,,,,after 
2024,5,Lineated Barbet,Chakardoi,,,,after 
2024,5,Blue-throated Barbet,Chakardoi,,,,after 
2024,5,Fulvous-breasted Woodpecker,Chakardoi,,,,after 
2024,5,Black-rumped Flameback,Chakardoi,,,,after 
2024,5,Eurasian Kestrel,Chakardoi,,,,after 
2024,5,Peregrine Falcon,Chakardoi,,,1,after 
2024,5,Rose-ringed Parakeet,Chakardoi,,,,after 
2024,5,Black-hooded Oriole,Chakardoi,,,1,after 
2024,5,Ashy Woodswallow,Chakardoi,,,,after 
2024,5,Black Drongo,Chakardoi,4,,6,after 
2024,5,Ashy Drongo,Chakardoi,,,,after 
2024,5,Brown Shrike,Chakardoi,,,,after 
2024,5,Long-tailed Shrike,Chakardoi,,,,after 
2024,5,Gray-backed Shrike,Chakardoi,,,,after 
2024,5,Rufous Treepie,Chakardoi,,,,after 
2024,5,House Crow,Chakardoi,30,,28,after 
2024,5,Large-billed Crow,Chakardoi,,,,after 
2024,5,Cinereous Tit,Chakardoi,,,,after 
2024,5,Bengal Bushlark,Chakardoi,4,,6,after 
2024,5,Oriental Skylark,Chakardoi,,,,after 
2024,5,Common Tailorbird,Chakardoi,,,,after 
2024,5,Plain Prinia,Chakardoi,,,,after 
2024,5,Zitting Cisticola,Chakardoi,,,5,after 
2024,5,Thick-billed Warbler,Chakardoi,,,,after 
2024,5,Paddyfield Warbler,Chakardoi,,,,after 
2024,5,Blunt-winged Warbler,Chakardoi,,,,after 
2024,5,Blyth's Reed Warbler,Chakardoi,,,,after 
2024,5,Clamorous Reed Warbler,Chakardoi,,,,after 
2024,5,Pallas's Grasshopper Warbler,Chakardoi,,,,after 
2024,5,Striated Grassbird,Chakardoi,5,1,,after 
2024,5,Gray-throated Martin,Chakardoi,,,13,after 
2024,5,Bank Swallow,Chakardoi,60,100,30,after 
2024,5,Barn Swallow,Chakardoi,150,600,300,after 
2024,5,Red-rumped Swallow,Chakardoi,,,,after 
2024,5,Striated Swallow,Chakardoi,,,1,after 
2024,5,Streak-throated Swallow,Chakardoi,,,,after 
2024,5,Red-vented Bulbul,Chakardoi,,,,after 
2024,5,Dusky Warbler,Chakardoi,,,1,after 
2024,5,European Starling,Chakardoi,,,,after 
2024,5,Indian Pied Starling,Chakardoi,6,5,87,after 
2024,5,Chestnut-tailed Starling,Chakardoi,26,,,after 
2024,5,Common Myna,Chakardoi,4,,6,after 
2024,5,Bank Myna,Chakardoi,,,,after 
2024,5,Jungle Myna,Chakardoi,20,,21,after 
2024,5,Great Myna,Chakardoi,2,,3,after 
2024,5,myna/starling sp.,Chakardoi,,,,after 
2024,5,Oriental Magpie-Robin,Chakardoi,,,,after 
2024,5,Bluethroat,Chakardoi,,,,after 
2024,5,Taiga Flycatcher,Chakardoi,,,,after 
2024,5,Siberian Stonechat,Chakardoi,1,,7,after 
2024,5,Pied Bushchat,Chakardoi,,,,after 
2024,5,Purple Sunbird,Chakardoi,,,,after 
2024,5,Baya Weaver,Chakardoi,,,,after 
2024,5,Black-breasted Weaver,Chakardoi,,,,after 
2024,5,Scaly-breasted Munia,Chakardoi,,,,after 
2024,5,House Sparrow,Chakardoi,,,,after 
2024,5,Eurasian Tree Sparrow,Chakardoi,,,,after 
2024,5,Gray Wagtail,Chakardoi,,,,after 
2024,5,Eastern Yellow Wagtail,Chakardoi,,,,after 
2024,5,Citrine Wagtail,Chakardoi,76,120,54,after 
2024,5,White Wagtail,Chakardoi,1,,3,after 
2024,5,Richard's Pipit,Chakardoi,,,,after 
2024,5,Paddyfield Pipit,Chakardoi,,,3,after 
2024,5,Rosy Pipit,Chakardoi,7,30,31,after 
2024,5,Olive-backed Pipit,Chakardoi,,,4,after 
2024,5,pipit sp.,Chakardoi,,,,after 
2023,1,Fulvous Whistling-Duck,Azara,,,200,before 
2023,1,Lesser Whistling-Duck,Azara,,,500,before 
2023,1,Graylag Goose,Azara,,,,before 
2023,1,Ruddy Shelduck,Azara,,,,before 
2023,1,Cotton Pygmy-Goose,Azara,,,,before 
2023,1,Gadwall x Falcated Duck (hybrid),Azara,,,,before 
2023,1,Northern Shoveler,Azara,,,,before 
2023,1,Gadwall,Azara,,,200,before 
2023,1,Eurasian Wigeon,Azara,,,,before 
2023,1,Indian Spot-billed Duck,Azara,,,,before 
2023,1,Mallard,Azara,,,,before 
2023,1,Northern Pintail,Azara,,,,before 
2023,1,Green-winged Teal,Azara,,,,before 
2023,1,Red-crested Pochard,Azara,,,,before 
2023,1,Common Pochard,Azara,,,,before 
2023,1,Ferruginous Duck,Azara,,,16,before 
2023,1,Tufted Duck,Azara,,,,before 
2023,1,duck sp.,Azara,,,300,before 
2023,1,Little Grebe,Azara,,,20,before 
2023,1,Rock Pigeon,Azara,,,4,before 
2023,1,Spotted Dove,Azara,,,3,before 
2023,1,Yellow-footed Green-Pigeon,Azara,,,,before 
2023,1,Lesser Coucal,Azara,,,,before 
2023,1,Plaintive Cuckoo,Azara,,,1,before 
2023,1,Asian Palm Swift,Azara,,,50,before 
2023,1,Eurasian Moorhen,Azara,,,,before 
2023,1,Eurasian Coot,Azara,,,5,before 
2023,1,Gray-headed Swamphen,Azara,,,25,before 
2023,1,White-breasted Waterhen,Azara,,,2,before 
2023,1,Ruddy-breasted Crake,Azara,,,,before 
2023,1,Black-winged Stilt,Azara,,,,before 
2023,1,Northern Lapwing,Azara,,,,before 
2023,1,Gray-headed Lapwing,Azara,,,,before 
2023,1,Red-wattled Lapwing,Azara,,,17,before 
2023,1,Little Ringed Plover,Azara,,,,before 
2023,1,Bronze-winged Jacana,Azara,,,,before 
2023,1,Temminck's Stint,Azara,,,,before 
2023,1,Common Snipe,Azara,,,,before 
2023,1,Common Sandpiper,Azara,,,,before 
2023,1,Green Sandpiper,Azara,,,,before 
2023,1,Wood Sandpiper,Azara,,,,before 
2023,1,buttonquail sp.,Azara,,,1,before 
2023,1,Brown-headed Gull,Azara,,,,before 
2023,1,Asian Openbill,Azara,,,6,before 
2023,1,Lesser Adjutant,Azara,,,2,before 
2023,1,Greater Adjutant,Azara,,,,before 
2023,1,Oriental Darter,Azara,,,,before 
2023,1,Little Cormorant,Azara,,,12,before 
2023,1,Great Cormorant,Azara,,,,before 
2023,1,Cinnamon Bittern,Azara,,,,before 
2023,1,Gray Heron,Azara,,,,before 
2023,1,Purple Heron,Azara,,,2,before 
2023,1,Great Egret,Azara,,,,before 
2023,1,Medium Egret,Azara,,,,before 
2023,1,Little Egret,Azara,,,8,before 
2023,1,Eastern Cattle Egret,Azara,,,100,before 
